trial,item1,item2,item3,casemarker1,casemarker2,casemarker3,final,condition,audio_sequence,image_sequence
1,pakrid,goorshell,limeber,sumbark,bimdah,makkot,pakrid sumbark goorshell bimdah limeber makkot,isolated-center,"['pakrid.wav', 'sumbark.wav', 'goorshell.wav', 'bimdah.wav', 'limeber.wav', 'makkot.wav']","['Picture9.png', 'Picture7.png', 'Picture3.png']"
2,barget,pakrid,nellby,sumbark,bimdah,makkot,barget sumbark pakrid bimdah nellby makkot,isolated-center,"['barget.wav', 'sumbark.wav', 'pakrid.wav', 'bimdah.wav', 'nellby.wav', 'makkot.wav']","['Picture2.png', 'Picture9.png', 'Picture10.png']"
3,rakken,pakrid,fisslin,sumbark,bimdah,makkot,rakken sumbark pakrid bimdah fisslin makkot,isolated-center,"['rakken.wav', 'sumbark.wav', 'pakrid.wav', 'bimdah.wav', 'fisslin.wav', 'makkot.wav']","['Picture1.png', 'Picture9.png', 'Picture4.png']"
4,nellby,fisslin,rakken,makkot,bimdah,sumbark,nellby makkot fisslin bimdah rakken sumbark,isolated-center,"['nellby.wav', 'makkot.wav', 'fisslin.wav', 'bimdah.wav', 'rakken.wav', 'sumbark.wav']","['Picture10.png', 'Picture4.png', 'Picture1.png']"
5,goorshell,fisslin,barget,sumbark,bimdah,makkot,goorshell sumbark fisslin bimdah barget makkot,isolated-center,"['goorshell.wav', 'sumbark.wav', 'fisslin.wav', 'bimdah.wav', 'barget.wav', 'makkot.wav']","['Picture7.png', 'Picture4.png', 'Picture2.png']"
6,rakken,barget,limeber,makkot,bimdah,sumbark,rakken makkot barget bimdah limeber sumbark,isolated-center,"['rakken.wav', 'makkot.wav', 'barget.wav', 'bimdah.wav', 'limeber.wav', 'sumbark.wav']","['Picture1.png', 'Picture2.png', 'Picture3.png']"
7,chelad,jeelow,goorshell,sumbark,bimdah,makkot,chelad sumbark jeelow bimdah goorshell makkot,isolated-center,"['chelad.wav', 'sumbark.wav', 'jeelow.wav', 'bimdah.wav', 'goorshell.wav', 'makkot.wav']","['Picture6.png', 'Picture8.png', 'Picture7.png']"
8,pakrid,nellby,dingep,makkot,bimdah,sumbark,pakrid makkot nellby bimdah dingep sumbark,isolated-center,"['pakrid.wav', 'makkot.wav', 'nellby.wav', 'bimdah.wav', 'dingep.wav', 'sumbark.wav']","['Picture9.png', 'Picture10.png', 'Picture5.png']"
9,limeber,pakrid,dingep,sumbark,bimdah,makkot,limeber sumbark pakrid bimdah dingep makkot,isolated-center,"['limeber.wav', 'sumbark.wav', 'pakrid.wav', 'bimdah.wav', 'dingep.wav', 'makkot.wav']","['Picture3.png', 'Picture9.png', 'Picture5.png']"
10,goorshell,jeelow,barget,sumbark,bimdah,makkot,goorshell sumbark jeelow bimdah barget makkot,isolated-center,"['goorshell.wav', 'sumbark.wav', 'jeelow.wav', 'bimdah.wav', 'barget.wav', 'makkot.wav']","['Picture7.png', 'Picture8.png', 'Picture2.png']"
11,limeber,goorshell,rakken,makkot,bimdah,sumbark,limeber makkot goorshell bimdah rakken sumbark,isolated-center,"['limeber.wav', 'makkot.wav', 'goorshell.wav', 'bimdah.wav', 'rakken.wav', 'sumbark.wav']","['Picture3.png', 'Picture7.png', 'Picture1.png']"
12,chelad,jeelow,limeber,makkot,bimdah,sumbark,chelad makkot jeelow bimdah limeber sumbark,isolated-center,"['chelad.wav', 'makkot.wav', 'jeelow.wav', 'bimdah.wav', 'limeber.wav', 'sumbark.wav']","['Picture6.png', 'Picture8.png', 'Picture3.png']"
13,pakrid,nellby,chelad,makkot,bimdah,sumbark,pakrid makkot nellby bimdah chelad sumbark,isolated-center,"['pakrid.wav', 'makkot.wav', 'nellby.wav', 'bimdah.wav', 'chelad.wav', 'sumbark.wav']","['Picture9.png', 'Picture10.png', 'Picture6.png']"
14,dingep,rakken,limeber,makkot,bimdah,sumbark,dingep makkot rakken bimdah limeber sumbark,isolated-center,"['dingep.wav', 'makkot.wav', 'rakken.wav', 'bimdah.wav', 'limeber.wav', 'sumbark.wav']","['Picture5.png', 'Picture1.png', 'Picture3.png']"
15,dingep,fisslin,pakrid,sumbark,bimdah,makkot,dingep sumbark fisslin bimdah pakrid makkot,isolated-center,"['dingep.wav', 'sumbark.wav', 'fisslin.wav', 'bimdah.wav', 'pakrid.wav', 'makkot.wav']","['Picture5.png', 'Picture4.png', 'Picture9.png']"
16,limeber,goorshell,chelad,makkot,bimdah,sumbark,limeber makkot goorshell bimdah chelad sumbark,isolated-center,"['limeber.wav', 'makkot.wav', 'goorshell.wav', 'bimdah.wav', 'chelad.wav', 'sumbark.wav']","['Picture3.png', 'Picture7.png', 'Picture6.png']"
17,chelad,rakken,barget,sumbark,bimdah,makkot,chelad sumbark rakken bimdah barget makkot,isolated-center,"['chelad.wav', 'sumbark.wav', 'rakken.wav', 'bimdah.wav', 'barget.wav', 'makkot.wav']","['Picture6.png', 'Picture1.png', 'Picture2.png']"
18,fisslin,barget,goorshell,makkot,bimdah,sumbark,fisslin makkot barget bimdah goorshell sumbark,isolated-center,"['fisslin.wav', 'makkot.wav', 'barget.wav', 'bimdah.wav', 'goorshell.wav', 'sumbark.wav']","['Picture4.png', 'Picture2.png', 'Picture7.png']"
19,dingep,nellby,rakken,sumbark,bimdah,makkot,dingep sumbark nellby bimdah rakken makkot,isolated-center,"['dingep.wav', 'sumbark.wav', 'nellby.wav', 'bimdah.wav', 'rakken.wav', 'makkot.wav']","['Picture5.png', 'Picture10.png', 'Picture1.png']"
20,goorshell,barget,dingep,makkot,bimdah,sumbark,goorshell makkot barget bimdah dingep sumbark,isolated-center,"['goorshell.wav', 'makkot.wav', 'barget.wav', 'bimdah.wav', 'dingep.wav', 'sumbark.wav']","['Picture7.png', 'Picture2.png', 'Picture5.png']"
1,pakrid,goorshell,limeber,bimdah,makkot,sumbark,pakrid bimdah goorshell makkot limeber sumbark,isolated-right,"['pakrid.wav', 'bimdah.wav', 'goorshell.wav', 'makkot.wav', 'limeber.wav', 'sumbark.wav']","['Picture9.png', 'Picture7.png', 'Picture3.png']"
2,barget,pakrid,nellby,bimdah,makkot,sumbark,barget bimdah pakrid makkot nellby sumbark,isolated-right,"['barget.wav', 'bimdah.wav', 'pakrid.wav', 'makkot.wav', 'nellby.wav', 'sumbark.wav']","['Picture2.png', 'Picture9.png', 'Picture10.png']"
3,rakken,pakrid,fisslin,makkot,bimdah,sumbark,rakken makkot pakrid bimdah fisslin sumbark,isolated-right,"['rakken.wav', 'makkot.wav', 'pakrid.wav', 'bimdah.wav', 'fisslin.wav', 'sumbark.wav']","['Picture1.png', 'Picture9.png', 'Picture4.png']"
4,nellby,fisslin,rakken,makkot,bimdah,sumbark,nellby makkot fisslin bimdah rakken sumbark,isolated-right,"['nellby.wav', 'makkot.wav', 'fisslin.wav', 'bimdah.wav', 'rakken.wav', 'sumbark.wav']","['Picture10.png', 'Picture4.png', 'Picture1.png']"
5,goorshell,fisslin,barget,bimdah,makkot,sumbark,goorshell bimdah fisslin makkot barget sumbark,isolated-right,"['goorshell.wav', 'bimdah.wav', 'fisslin.wav', 'makkot.wav', 'barget.wav', 'sumbark.wav']","['Picture7.png', 'Picture4.png', 'Picture2.png']"
6,rakken,barget,limeber,makkot,bimdah,sumbark,rakken makkot barget bimdah limeber sumbark,isolated-right,"['rakken.wav', 'makkot.wav', 'barget.wav', 'bimdah.wav', 'limeber.wav', 'sumbark.wav']","['Picture1.png', 'Picture2.png', 'Picture3.png']"
7,chelad,jeelow,goorshell,makkot,bimdah,sumbark,chelad makkot jeelow bimdah goorshell sumbark,isolated-right,"['chelad.wav', 'makkot.wav', 'jeelow.wav', 'bimdah.wav', 'goorshell.wav', 'sumbark.wav']","['Picture6.png', 'Picture8.png', 'Picture7.png']"
8,pakrid,nellby,dingep,makkot,bimdah,sumbark,pakrid makkot nellby bimdah dingep sumbark,isolated-right,"['pakrid.wav', 'makkot.wav', 'nellby.wav', 'bimdah.wav', 'dingep.wav', 'sumbark.wav']","['Picture9.png', 'Picture10.png', 'Picture5.png']"
9,limeber,pakrid,dingep,bimdah,makkot,sumbark,limeber bimdah pakrid makkot dingep sumbark,isolated-right,"['limeber.wav', 'bimdah.wav', 'pakrid.wav', 'makkot.wav', 'dingep.wav', 'sumbark.wav']","['Picture3.png', 'Picture9.png', 'Picture5.png']"
10,goorshell,jeelow,barget,bimdah,makkot,sumbark,goorshell bimdah jeelow makkot barget sumbark,isolated-right,"['goorshell.wav', 'bimdah.wav', 'jeelow.wav', 'makkot.wav', 'barget.wav', 'sumbark.wav']","['Picture7.png', 'Picture8.png', 'Picture2.png']"
11,limeber,goorshell,rakken,bimdah,makkot,sumbark,limeber bimdah goorshell makkot rakken sumbark,isolated-right,"['limeber.wav', 'bimdah.wav', 'goorshell.wav', 'makkot.wav', 'rakken.wav', 'sumbark.wav']","['Picture3.png', 'Picture7.png', 'Picture1.png']"
12,chelad,jeelow,limeber,makkot,bimdah,sumbark,chelad makkot jeelow bimdah limeber sumbark,isolated-right,"['chelad.wav', 'makkot.wav', 'jeelow.wav', 'bimdah.wav', 'limeber.wav', 'sumbark.wav']","['Picture6.png', 'Picture8.png', 'Picture3.png']"
13,pakrid,nellby,chelad,bimdah,makkot,sumbark,pakrid bimdah nellby makkot chelad sumbark,isolated-right,"['pakrid.wav', 'bimdah.wav', 'nellby.wav', 'makkot.wav', 'chelad.wav', 'sumbark.wav']","['Picture9.png', 'Picture10.png', 'Picture6.png']"
14,dingep,rakken,limeber,makkot,bimdah,sumbark,dingep makkot rakken bimdah limeber sumbark,isolated-right,"['dingep.wav', 'makkot.wav', 'rakken.wav', 'bimdah.wav', 'limeber.wav', 'sumbark.wav']","['Picture5.png', 'Picture1.png', 'Picture3.png']"
15,dingep,fisslin,pakrid,makkot,bimdah,sumbark,dingep makkot fisslin bimdah pakrid sumbark,isolated-right,"['dingep.wav', 'makkot.wav', 'fisslin.wav', 'bimdah.wav', 'pakrid.wav', 'sumbark.wav']","['Picture5.png', 'Picture4.png', 'Picture9.png']"
16,limeber,goorshell,chelad,bimdah,makkot,sumbark,limeber bimdah goorshell makkot chelad sumbark,isolated-right,"['limeber.wav', 'bimdah.wav', 'goorshell.wav', 'makkot.wav', 'chelad.wav', 'sumbark.wav']","['Picture3.png', 'Picture7.png', 'Picture6.png']"
17,chelad,rakken,barget,makkot,bimdah,sumbark,chelad makkot rakken bimdah barget sumbark,isolated-right,"['chelad.wav', 'makkot.wav', 'rakken.wav', 'bimdah.wav', 'barget.wav', 'sumbark.wav']","['Picture6.png', 'Picture1.png', 'Picture2.png']"
18,fisslin,barget,goorshell,bimdah,makkot,sumbark,fisslin bimdah barget makkot goorshell sumbark,isolated-right,"['fisslin.wav', 'bimdah.wav', 'barget.wav', 'makkot.wav', 'goorshell.wav', 'sumbark.wav']","['Picture4.png', 'Picture2.png', 'Picture7.png']"
19,dingep,nellby,rakken,makkot,bimdah,sumbark,dingep makkot nellby bimdah rakken sumbark,isolated-right,"['dingep.wav', 'makkot.wav', 'nellby.wav', 'bimdah.wav', 'rakken.wav', 'sumbark.wav']","['Picture5.png', 'Picture10.png', 'Picture1.png']"
20,goorshell,barget,dingep,bimdah,makkot,sumbark,goorshell bimdah barget makkot dingep sumbark,isolated-right,"['goorshell.wav', 'bimdah.wav', 'barget.wav', 'makkot.wav', 'dingep.wav', 'sumbark.wav']","['Picture7.png', 'Picture2.png', 'Picture5.png']"
1,pakrid,haagle,jeelow,makkot,limeber,goorshell,pakrid makkot haagle limeber jeelow goorshell,correlated,"['pakrid.wav', 'makkot.wav', 'haagle.wav', 'limeber.wav', 'jeelow.wav', 'goorshell.wav']","['Picture9.png', 'Picture3.png', 'Picture1.png']"
2,rakken,bimdah,nellby,makkot,limeber,goorshell,rakken makkot bimdah limeber nellby goorshell,correlated,"['rakken.wav', 'makkot.wav', 'bimdah.wav', 'limeber.wav', 'nellby.wav', 'goorshell.wav']","['Picture2.png', 'Picture10.png', 'Picture8.png']"
3,bimdah,fisslin,nellby,makkot,limeber,goorshell,bimdah makkot fisslin limeber nellby goorshell,correlated,"['bimdah.wav', 'makkot.wav', 'fisslin.wav', 'limeber.wav', 'nellby.wav', 'goorshell.wav']","['Picture10.png', 'Picture7.png', 'Picture8.png']"
4,dingep,rakken,jeelow,makkot,limeber,goorshell,dingep makkot rakken limeber jeelow goorshell,correlated,"['dingep.wav', 'makkot.wav', 'rakken.wav', 'limeber.wav', 'jeelow.wav', 'goorshell.wav']","['Picture5.png', 'Picture2.png', 'Picture1.png']"
5,chelad,sumbark,pakrid,makkot,limeber,goorshell,chelad makkot sumbark limeber pakrid goorshell,correlated,"['chelad.wav', 'makkot.wav', 'sumbark.wav', 'limeber.wav', 'pakrid.wav', 'goorshell.wav']","['Picture4.png', 'Picture6.png', 'Picture9.png']"
6,chelad,fisslin,bimdah,makkot,limeber,goorshell,chelad makkot fisslin limeber bimdah goorshell,correlated,"['chelad.wav', 'makkot.wav', 'fisslin.wav', 'limeber.wav', 'bimdah.wav', 'goorshell.wav']","['Picture4.png', 'Picture7.png', 'Picture10.png']"
7,sumbark,chelad,fisslin,makkot,limeber,goorshell,sumbark makkot chelad limeber fisslin goorshell,correlated,"['sumbark.wav', 'makkot.wav', 'chelad.wav', 'limeber.wav', 'fisslin.wav', 'goorshell.wav']","['Picture6.png', 'Picture4.png', 'Picture7.png']"
8,haagle,sumbark,chelad,makkot,limeber,goorshell,haagle makkot sumbark limeber chelad goorshell,correlated,"['haagle.wav', 'makkot.wav', 'sumbark.wav', 'limeber.wav', 'chelad.wav', 'goorshell.wav']","['Picture3.png', 'Picture6.png', 'Picture4.png']"
9,fisslin,pakrid,haagle,makkot,limeber,goorshell,fisslin makkot pakrid limeber haagle goorshell,correlated,"['fisslin.wav', 'makkot.wav', 'pakrid.wav', 'limeber.wav', 'haagle.wav', 'goorshell.wav']","['Picture7.png', 'Picture9.png', 'Picture3.png']"
10,chelad,haagle,dingep,makkot,limeber,goorshell,chelad makkot haagle limeber dingep goorshell,correlated,"['chelad.wav', 'makkot.wav', 'haagle.wav', 'limeber.wav', 'dingep.wav', 'goorshell.wav']","['Picture4.png', 'Picture3.png', 'Picture5.png']"
11,haagle,sumbark,dingep,makkot,limeber,goorshell,haagle makkot sumbark limeber dingep goorshell,correlated,"['haagle.wav', 'makkot.wav', 'sumbark.wav', 'limeber.wav', 'dingep.wav', 'goorshell.wav']","['Picture3.png', 'Picture6.png', 'Picture5.png']"
12,nellby,dingep,pakrid,makkot,limeber,goorshell,nellby makkot dingep limeber pakrid goorshell,correlated,"['nellby.wav', 'makkot.wav', 'dingep.wav', 'limeber.wav', 'pakrid.wav', 'goorshell.wav']","['Picture8.png', 'Picture5.png', 'Picture9.png']"
13,dingep,pakrid,jeelow,makkot,limeber,goorshell,dingep makkot pakrid limeber jeelow goorshell,correlated,"['dingep.wav', 'makkot.wav', 'pakrid.wav', 'limeber.wav', 'jeelow.wav', 'goorshell.wav']","['Picture5.png', 'Picture9.png', 'Picture1.png']"
14,rakken,bimdah,fisslin,makkot,limeber,goorshell,rakken makkot bimdah limeber fisslin goorshell,correlated,"['rakken.wav', 'makkot.wav', 'bimdah.wav', 'limeber.wav', 'fisslin.wav', 'goorshell.wav']","['Picture2.png', 'Picture10.png', 'Picture7.png']"
15,nellby,bimdah,dingep,makkot,limeber,goorshell,nellby makkot bimdah limeber dingep goorshell,correlated,"['nellby.wav', 'makkot.wav', 'bimdah.wav', 'limeber.wav', 'dingep.wav', 'goorshell.wav']","['Picture8.png', 'Picture10.png', 'Picture5.png']"
16,jeelow,chelad,fisslin,makkot,limeber,goorshell,jeelow makkot chelad limeber fisslin goorshell,correlated,"['jeelow.wav', 'makkot.wav', 'chelad.wav', 'limeber.wav', 'fisslin.wav', 'goorshell.wav']","['Picture1.png', 'Picture4.png', 'Picture7.png']"
17,pakrid,bimdah,sumbark,makkot,limeber,goorshell,pakrid makkot bimdah limeber sumbark goorshell,correlated,"['pakrid.wav', 'makkot.wav', 'bimdah.wav', 'limeber.wav', 'sumbark.wav', 'goorshell.wav']","['Picture9.png', 'Picture10.png', 'Picture6.png']"
18,jeelow,sumbark,dingep,makkot,limeber,goorshell,jeelow makkot sumbark limeber dingep goorshell,correlated,"['jeelow.wav', 'makkot.wav', 'sumbark.wav', 'limeber.wav', 'dingep.wav', 'goorshell.wav']","['Picture1.png', 'Picture6.png', 'Picture5.png']"
19,jeelow,dingep,pakrid,makkot,limeber,goorshell,jeelow makkot dingep limeber pakrid goorshell,correlated,"['jeelow.wav', 'makkot.wav', 'dingep.wav', 'limeber.wav', 'pakrid.wav', 'goorshell.wav']","['Picture1.png', 'Picture5.png', 'Picture9.png']"
20,dingep,chelad,haagle,makkot,limeber,goorshell,dingep makkot chelad limeber haagle goorshell,correlated,"['dingep.wav', 'makkot.wav', 'chelad.wav', 'limeber.wav', 'haagle.wav', 'goorshell.wav']","['Picture5.png', 'Picture4.png', 'Picture3.png']"
1,pakrid,haagle,jeelow,makkot,limeber,goorshell,pakrid makkot haagle limeber jeelow goorshell,isolated-left,"['pakrid.wav', 'makkot.wav', 'haagle.wav', 'limeber.wav', 'jeelow.wav', 'goorshell.wav']","['Picture9.png', 'Picture3.png', 'Picture1.png']"
2,rakken,bimdah,nellby,makkot,goorshell,limeber,rakken makkot bimdah goorshell nellby limeber,isolated-left,"['rakken.wav', 'makkot.wav', 'bimdah.wav', 'goorshell.wav', 'nellby.wav', 'limeber.wav']","['Picture2.png', 'Picture10.png', 'Picture8.png']"
3,bimdah,fisslin,nellby,makkot,limeber,goorshell,bimdah makkot fisslin limeber nellby goorshell,isolated-left,"['bimdah.wav', 'makkot.wav', 'fisslin.wav', 'limeber.wav', 'nellby.wav', 'goorshell.wav']","['Picture10.png', 'Picture7.png', 'Picture8.png']"
4,dingep,rakken,jeelow,makkot,limeber,goorshell,dingep makkot rakken limeber jeelow goorshell,isolated-left,"['dingep.wav', 'makkot.wav', 'rakken.wav', 'limeber.wav', 'jeelow.wav', 'goorshell.wav']","['Picture5.png', 'Picture2.png', 'Picture1.png']"
5,chelad,sumbark,pakrid,makkot,limeber,goorshell,chelad makkot sumbark limeber pakrid goorshell,isolated-left,"['chelad.wav', 'makkot.wav', 'sumbark.wav', 'limeber.wav', 'pakrid.wav', 'goorshell.wav']","['Picture4.png', 'Picture6.png', 'Picture9.png']"
6,chelad,fisslin,bimdah,makkot,goorshell,limeber,chelad makkot fisslin goorshell bimdah limeber,isolated-left,"['chelad.wav', 'makkot.wav', 'fisslin.wav', 'goorshell.wav', 'bimdah.wav', 'limeber.wav']","['Picture4.png', 'Picture7.png', 'Picture10.png']"
7,sumbark,chelad,fisslin,makkot,goorshell,limeber,sumbark makkot chelad goorshell fisslin limeber,isolated-left,"['sumbark.wav', 'makkot.wav', 'chelad.wav', 'goorshell.wav', 'fisslin.wav', 'limeber.wav']","['Picture6.png', 'Picture4.png', 'Picture7.png']"
8,haagle,sumbark,chelad,makkot,goorshell,limeber,haagle makkot sumbark goorshell chelad limeber,isolated-left,"['haagle.wav', 'makkot.wav', 'sumbark.wav', 'goorshell.wav', 'chelad.wav', 'limeber.wav']","['Picture3.png', 'Picture6.png', 'Picture4.png']"
9,fisslin,pakrid,haagle,makkot,goorshell,limeber,fisslin makkot pakrid goorshell haagle limeber,isolated-left,"['fisslin.wav', 'makkot.wav', 'pakrid.wav', 'goorshell.wav', 'haagle.wav', 'limeber.wav']","['Picture7.png', 'Picture9.png', 'Picture3.png']"
10,chelad,haagle,dingep,makkot,limeber,goorshell,chelad makkot haagle limeber dingep goorshell,isolated-left,"['chelad.wav', 'makkot.wav', 'haagle.wav', 'limeber.wav', 'dingep.wav', 'goorshell.wav']","['Picture4.png', 'Picture3.png', 'Picture5.png']"
11,haagle,sumbark,dingep,makkot,goorshell,limeber,haagle makkot sumbark goorshell dingep limeber,isolated-left,"['haagle.wav', 'makkot.wav', 'sumbark.wav', 'goorshell.wav', 'dingep.wav', 'limeber.wav']","['Picture3.png', 'Picture6.png', 'Picture5.png']"
12,nellby,dingep,pakrid,makkot,limeber,goorshell,nellby makkot dingep limeber pakrid goorshell,isolated-left,"['nellby.wav', 'makkot.wav', 'dingep.wav', 'limeber.wav', 'pakrid.wav', 'goorshell.wav']","['Picture8.png', 'Picture5.png', 'Picture9.png']"
13,dingep,pakrid,jeelow,makkot,goorshell,limeber,dingep makkot pakrid goorshell jeelow limeber,isolated-left,"['dingep.wav', 'makkot.wav', 'pakrid.wav', 'goorshell.wav', 'jeelow.wav', 'limeber.wav']","['Picture5.png', 'Picture9.png', 'Picture1.png']"
14,rakken,bimdah,fisslin,makkot,goorshell,limeber,rakken makkot bimdah goorshell fisslin limeber,isolated-left,"['rakken.wav', 'makkot.wav', 'bimdah.wav', 'goorshell.wav', 'fisslin.wav', 'limeber.wav']","['Picture2.png', 'Picture10.png', 'Picture7.png']"
15,nellby,bimdah,dingep,makkot,limeber,goorshell,nellby makkot bimdah limeber dingep goorshell,isolated-left,"['nellby.wav', 'makkot.wav', 'bimdah.wav', 'limeber.wav', 'dingep.wav', 'goorshell.wav']","['Picture8.png', 'Picture10.png', 'Picture5.png']"
16,jeelow,chelad,fisslin,makkot,limeber,goorshell,jeelow makkot chelad limeber fisslin goorshell,isolated-left,"['jeelow.wav', 'makkot.wav', 'chelad.wav', 'limeber.wav', 'fisslin.wav', 'goorshell.wav']","['Picture1.png', 'Picture4.png', 'Picture7.png']"
17,pakrid,bimdah,sumbark,makkot,limeber,goorshell,pakrid makkot bimdah limeber sumbark goorshell,isolated-left,"['pakrid.wav', 'makkot.wav', 'bimdah.wav', 'limeber.wav', 'sumbark.wav', 'goorshell.wav']","['Picture9.png', 'Picture10.png', 'Picture6.png']"
18,jeelow,sumbark,dingep,makkot,goorshell,limeber,jeelow makkot sumbark goorshell dingep limeber,isolated-left,"['jeelow.wav', 'makkot.wav', 'sumbark.wav', 'goorshell.wav', 'dingep.wav', 'limeber.wav']","['Picture1.png', 'Picture6.png', 'Picture5.png']"
19,jeelow,dingep,pakrid,makkot,goorshell,limeber,jeelow makkot dingep goorshell pakrid limeber,isolated-left,"['jeelow.wav', 'makkot.wav', 'dingep.wav', 'goorshell.wav', 'pakrid.wav', 'limeber.wav']","['Picture1.png', 'Picture5.png', 'Picture9.png']"
20,dingep,chelad,haagle,makkot,limeber,goorshell,dingep makkot chelad limeber haagle goorshell,isolated-left,"['dingep.wav', 'makkot.wav', 'chelad.wav', 'limeber.wav', 'haagle.wav', 'goorshell.wav']","['Picture5.png', 'Picture4.png', 'Picture3.png']"
1,pakrid,haagle,jeelow,goorshell,limeber,makkot,pakrid goorshell haagle limeber jeelow makkot,isolated-center,"['pakrid.wav', 'goorshell.wav', 'haagle.wav', 'limeber.wav', 'jeelow.wav', 'makkot.wav']","['Picture9.png', 'Picture3.png', 'Picture1.png']"
2,rakken,bimdah,nellby,makkot,limeber,goorshell,rakken makkot bimdah limeber nellby goorshell,isolated-center,"['rakken.wav', 'makkot.wav', 'bimdah.wav', 'limeber.wav', 'nellby.wav', 'goorshell.wav']","['Picture2.png', 'Picture10.png', 'Picture8.png']"
3,bimdah,fisslin,nellby,makkot,limeber,goorshell,bimdah makkot fisslin limeber nellby goorshell,isolated-center,"['bimdah.wav', 'makkot.wav', 'fisslin.wav', 'limeber.wav', 'nellby.wav', 'goorshell.wav']","['Picture10.png', 'Picture7.png', 'Picture8.png']"
4,dingep,rakken,jeelow,goorshell,limeber,makkot,dingep goorshell rakken limeber jeelow makkot,isolated-center,"['dingep.wav', 'goorshell.wav', 'rakken.wav', 'limeber.wav', 'jeelow.wav', 'makkot.wav']","['Picture5.png', 'Picture2.png', 'Picture1.png']"
5,chelad,sumbark,pakrid,goorshell,limeber,makkot,chelad goorshell sumbark limeber pakrid makkot,isolated-center,"['chelad.wav', 'goorshell.wav', 'sumbark.wav', 'limeber.wav', 'pakrid.wav', 'makkot.wav']","['Picture4.png', 'Picture6.png', 'Picture9.png']"
6,chelad,fisslin,bimdah,goorshell,limeber,makkot,chelad goorshell fisslin limeber bimdah makkot,isolated-center,"['chelad.wav', 'goorshell.wav', 'fisslin.wav', 'limeber.wav', 'bimdah.wav', 'makkot.wav']","['Picture4.png', 'Picture7.png', 'Picture10.png']"
7,sumbark,chelad,fisslin,makkot,limeber,goorshell,sumbark makkot chelad limeber fisslin goorshell,isolated-center,"['sumbark.wav', 'makkot.wav', 'chelad.wav', 'limeber.wav', 'fisslin.wav', 'goorshell.wav']","['Picture6.png', 'Picture4.png', 'Picture7.png']"
8,haagle,sumbark,chelad,goorshell,limeber,makkot,haagle goorshell sumbark limeber chelad makkot,isolated-center,"['haagle.wav', 'goorshell.wav', 'sumbark.wav', 'limeber.wav', 'chelad.wav', 'makkot.wav']","['Picture3.png', 'Picture6.png', 'Picture4.png']"
9,fisslin,pakrid,haagle,goorshell,limeber,makkot,fisslin goorshell pakrid limeber haagle makkot,isolated-center,"['fisslin.wav', 'goorshell.wav', 'pakrid.wav', 'limeber.wav', 'haagle.wav', 'makkot.wav']","['Picture7.png', 'Picture9.png', 'Picture3.png']"
10,chelad,haagle,dingep,goorshell,limeber,makkot,chelad goorshell haagle limeber dingep makkot,isolated-center,"['chelad.wav', 'goorshell.wav', 'haagle.wav', 'limeber.wav', 'dingep.wav', 'makkot.wav']","['Picture4.png', 'Picture3.png', 'Picture5.png']"
11,haagle,sumbark,dingep,goorshell,limeber,makkot,haagle goorshell sumbark limeber dingep makkot,isolated-center,"['haagle.wav', 'goorshell.wav', 'sumbark.wav', 'limeber.wav', 'dingep.wav', 'makkot.wav']","['Picture3.png', 'Picture6.png', 'Picture5.png']"
12,nellby,dingep,pakrid,makkot,limeber,goorshell,nellby makkot dingep limeber pakrid goorshell,isolated-center,"['nellby.wav', 'makkot.wav', 'dingep.wav', 'limeber.wav', 'pakrid.wav', 'goorshell.wav']","['Picture8.png', 'Picture5.png', 'Picture9.png']"
13,dingep,pakrid,jeelow,goorshell,limeber,makkot,dingep goorshell pakrid limeber jeelow makkot,isolated-center,"['dingep.wav', 'goorshell.wav', 'pakrid.wav', 'limeber.wav', 'jeelow.wav', 'makkot.wav']","['Picture5.png', 'Picture9.png', 'Picture1.png']"
14,rakken,bimdah,fisslin,goorshell,limeber,makkot,rakken goorshell bimdah limeber fisslin makkot,isolated-center,"['rakken.wav', 'goorshell.wav', 'bimdah.wav', 'limeber.wav', 'fisslin.wav', 'makkot.wav']","['Picture2.png', 'Picture10.png', 'Picture7.png']"
15,nellby,bimdah,dingep,makkot,limeber,goorshell,nellby makkot bimdah limeber dingep goorshell,isolated-center,"['nellby.wav', 'makkot.wav', 'bimdah.wav', 'limeber.wav', 'dingep.wav', 'goorshell.wav']","['Picture8.png', 'Picture10.png', 'Picture5.png']"
16,jeelow,chelad,fisslin,makkot,limeber,goorshell,jeelow makkot chelad limeber fisslin goorshell,isolated-center,"['jeelow.wav', 'makkot.wav', 'chelad.wav', 'limeber.wav', 'fisslin.wav', 'goorshell.wav']","['Picture1.png', 'Picture4.png', 'Picture7.png']"
17,pakrid,bimdah,sumbark,makkot,limeber,goorshell,pakrid makkot bimdah limeber sumbark goorshell,isolated-center,"['pakrid.wav', 'makkot.wav', 'bimdah.wav', 'limeber.wav', 'sumbark.wav', 'goorshell.wav']","['Picture9.png', 'Picture10.png', 'Picture6.png']"
18,jeelow,sumbark,dingep,makkot,limeber,goorshell,jeelow makkot sumbark limeber dingep goorshell,isolated-center,"['jeelow.wav', 'makkot.wav', 'sumbark.wav', 'limeber.wav', 'dingep.wav', 'goorshell.wav']","['Picture1.png', 'Picture6.png', 'Picture5.png']"
