trial,item1,item2,item3,casemarker1,casemarker2,casemarker3,final,condition,audio_sequence,image_sequence
42,haagle,pakrid,dingep,chelad,sumbark,barget,haagle chelad pakrid sumbark dingep barget,isolated-center,"['haagle.wav', 'chelad.wav', 'pakrid.wav', 'sumbark.wav', 'dingep.wav', 'barget.wav']","['Picture4.png', 'Picture5.png', 'Picture8.png']"
43,rakken,dingep,nellby,barget,sumbark,chelad,rakken barget dingep sumbark nellby chelad,isolated-center,"['rakken.wav', 'barget.wav', 'dingep.wav', 'sumbark.wav', 'nellby.wav', 'chelad.wav']","['Picture6.png', 'Picture8.png', 'Picture1.png']"
44,pakrid,limeber,dingep,barget,sumbark,chelad,pakrid barget limeber sumbark dingep chelad,isolated-center,"['pakrid.wav', 'barget.wav', 'limeber.wav', 'sumbark.wav', 'dingep.wav', 'chelad.wav']","['Picture5.png', 'Picture7.png', 'Picture8.png']"
45,bimdah,dingep,pakrid,chelad,sumbark,barget,bimdah chelad dingep sumbark pakrid barget,isolated-center,"['bimdah.wav', 'chelad.wav', 'dingep.wav', 'sumbark.wav', 'pakrid.wav', 'barget.wav']","['Picture9.png', 'Picture8.png', 'Picture5.png']"
46,goorshell,jeelow,fisslin,barget,sumbark,chelad,goorshell barget jeelow sumbark fisslin chelad,isolated-center,"['goorshell.wav', 'barget.wav', 'jeelow.wav', 'sumbark.wav', 'fisslin.wav', 'chelad.wav']","['Picture3.png', 'Picture2.png', 'Picture10.png']"
47,nellby,fisslin,dingep,chelad,sumbark,barget,nellby chelad fisslin sumbark dingep barget,isolated-center,"['nellby.wav', 'chelad.wav', 'fisslin.wav', 'sumbark.wav', 'dingep.wav', 'barget.wav']","['Picture1.png', 'Picture10.png', 'Picture8.png']"
48,pakrid,goorshell,rakken,barget,sumbark,chelad,pakrid barget goorshell sumbark rakken chelad,isolated-center,"['pakrid.wav', 'barget.wav', 'goorshell.wav', 'sumbark.wav', 'rakken.wav', 'chelad.wav']","['Picture5.png', 'Picture3.png', 'Picture6.png']"
49,haagle,bimdah,nellby,chelad,sumbark,barget,haagle chelad bimdah sumbark nellby barget,isolated-center,"['haagle.wav', 'chelad.wav', 'bimdah.wav', 'sumbark.wav', 'nellby.wav', 'barget.wav']","['Picture4.png', 'Picture9.png', 'Picture1.png']"
50,jeelow,nellby,rakken,barget,sumbark,chelad,jeelow barget nellby sumbark rakken chelad,isolated-center,"['jeelow.wav', 'barget.wav', 'nellby.wav', 'sumbark.wav', 'rakken.wav', 'chelad.wav']","['Picture2.png', 'Picture1.png', 'Picture6.png']"
51,limeber,bimdah,fisslin,barget,sumbark,chelad,limeber barget bimdah sumbark fisslin chelad,isolated-center,"['limeber.wav', 'barget.wav', 'bimdah.wav', 'sumbark.wav', 'fisslin.wav', 'chelad.wav']","['Picture7.png', 'Picture9.png', 'Picture10.png']"
52,limeber,nellby,goorshell,chelad,sumbark,barget,limeber chelad nellby sumbark goorshell barget,isolated-center,"['limeber.wav', 'chelad.wav', 'nellby.wav', 'sumbark.wav', 'goorshell.wav', 'barget.wav']","['Picture7.png', 'Picture1.png', 'Picture3.png']"
53,jeelow,dingep,goorshell,chelad,sumbark,barget,jeelow chelad dingep sumbark goorshell barget,isolated-center,"['jeelow.wav', 'chelad.wav', 'dingep.wav', 'sumbark.wav', 'goorshell.wav', 'barget.wav']","['Picture2.png', 'Picture8.png', 'Picture3.png']"
54,bimdah,limeber,haagle,barget,sumbark,chelad,bimdah barget limeber sumbark haagle chelad,isolated-center,"['bimdah.wav', 'barget.wav', 'limeber.wav', 'sumbark.wav', 'haagle.wav', 'chelad.wav']","['Picture9.png', 'Picture7.png', 'Picture4.png']"
55,jeelow,fisslin,pakrid,barget,sumbark,chelad,jeelow barget fisslin sumbark pakrid chelad,isolated-center,"['jeelow.wav', 'barget.wav', 'fisslin.wav', 'sumbark.wav', 'pakrid.wav', 'chelad.wav']","['Picture2.png', 'Picture10.png', 'Picture5.png']"
56,pakrid,fisslin,nellby,barget,sumbark,chelad,pakrid barget fisslin sumbark nellby chelad,isolated-center,"['pakrid.wav', 'barget.wav', 'fisslin.wav', 'sumbark.wav', 'nellby.wav', 'chelad.wav']","['Picture5.png', 'Picture10.png', 'Picture1.png']"
57,bimdah,jeelow,nellby,chelad,sumbark,barget,bimdah chelad jeelow sumbark nellby barget,isolated-center,"['bimdah.wav', 'chelad.wav', 'jeelow.wav', 'sumbark.wav', 'nellby.wav', 'barget.wav']","['Picture9.png', 'Picture2.png', 'Picture1.png']"
58,pakrid,dingep,limeber,chelad,sumbark,barget,pakrid chelad dingep sumbark limeber barget,isolated-center,"['pakrid.wav', 'chelad.wav', 'dingep.wav', 'sumbark.wav', 'limeber.wav', 'barget.wav']","['Picture5.png', 'Picture8.png', 'Picture7.png']"
59,pakrid,fisslin,dingep,barget,sumbark,chelad,pakrid barget fisslin sumbark dingep chelad,isolated-center,"['pakrid.wav', 'barget.wav', 'fisslin.wav', 'sumbark.wav', 'dingep.wav', 'chelad.wav']","['Picture5.png', 'Picture10.png', 'Picture8.png']"
60,rakken,goorshell,nellby,chelad,sumbark,barget,rakken chelad goorshell sumbark nellby barget,isolated-center,"['rakken.wav', 'chelad.wav', 'goorshell.wav', 'sumbark.wav', 'nellby.wav', 'barget.wav']","['Picture6.png', 'Picture3.png', 'Picture1.png']"
61,goorshell,bimdah,pakrid,chelad,sumbark,barget,goorshell chelad bimdah sumbark pakrid barget,isolated-center,"['goorshell.wav', 'chelad.wav', 'bimdah.wav', 'sumbark.wav', 'pakrid.wav', 'barget.wav']","['Picture3.png', 'Picture9.png', 'Picture5.png']"
62,rakken,nellby,pakrid,barget,sumbark,chelad,rakken barget nellby sumbark pakrid chelad,isolated-center,"['rakken.wav', 'barget.wav', 'nellby.wav', 'sumbark.wav', 'pakrid.wav', 'chelad.wav']","['Picture6.png', 'Picture1.png', 'Picture5.png']"
63,pakrid,nellby,bimdah,chelad,sumbark,barget,pakrid chelad nellby sumbark bimdah barget,isolated-center,"['pakrid.wav', 'chelad.wav', 'nellby.wav', 'sumbark.wav', 'bimdah.wav', 'barget.wav']","['Picture5.png', 'Picture1.png', 'Picture9.png']"
64,rakken,limeber,jeelow,chelad,sumbark,barget,rakken chelad limeber sumbark jeelow barget,isolated-center,"['rakken.wav', 'chelad.wav', 'limeber.wav', 'sumbark.wav', 'jeelow.wav', 'barget.wav']","['Picture6.png', 'Picture7.png', 'Picture2.png']"
65,dingep,rakken,jeelow,barget,sumbark,chelad,dingep barget rakken sumbark jeelow chelad,isolated-center,"['dingep.wav', 'barget.wav', 'rakken.wav', 'sumbark.wav', 'jeelow.wav', 'chelad.wav']","['Picture8.png', 'Picture6.png', 'Picture2.png']"
66,jeelow,bimdah,nellby,chelad,sumbark,barget,jeelow chelad bimdah sumbark nellby barget,isolated-center,"['jeelow.wav', 'chelad.wav', 'bimdah.wav', 'sumbark.wav', 'nellby.wav', 'barget.wav']","['Picture2.png', 'Picture9.png', 'Picture1.png']"
67,jeelow,limeber,fisslin,chelad,sumbark,barget,jeelow chelad limeber sumbark fisslin barget,isolated-center,"['jeelow.wav', 'chelad.wav', 'limeber.wav', 'sumbark.wav', 'fisslin.wav', 'barget.wav']","['Picture2.png', 'Picture7.png', 'Picture10.png']"
68,goorshell,bimdah,nellby,barget,sumbark,chelad,goorshell barget bimdah sumbark nellby chelad,isolated-center,"['goorshell.wav', 'barget.wav', 'bimdah.wav', 'sumbark.wav', 'nellby.wav', 'chelad.wav']","['Picture3.png', 'Picture9.png', 'Picture1.png']"
69,haagle,dingep,pakrid,chelad,sumbark,barget,haagle chelad dingep sumbark pakrid barget,isolated-center,"['haagle.wav', 'chelad.wav', 'dingep.wav', 'sumbark.wav', 'pakrid.wav', 'barget.wav']","['Picture4.png', 'Picture8.png', 'Picture5.png']"
70,jeelow,bimdah,rakken,chelad,sumbark,barget,jeelow chelad bimdah sumbark rakken barget,isolated-center,"['jeelow.wav', 'chelad.wav', 'bimdah.wav', 'sumbark.wav', 'rakken.wav', 'barget.wav']","['Picture2.png', 'Picture9.png', 'Picture6.png']"
71,fisslin,limeber,pakrid,chelad,sumbark,barget,fisslin chelad limeber sumbark pakrid barget,isolated-center,"['fisslin.wav', 'chelad.wav', 'limeber.wav', 'sumbark.wav', 'pakrid.wav', 'barget.wav']","['Picture10.png', 'Picture7.png', 'Picture5.png']"
72,haagle,dingep,jeelow,barget,sumbark,chelad,haagle barget dingep sumbark jeelow chelad,isolated-center,"['haagle.wav', 'barget.wav', 'dingep.wav', 'sumbark.wav', 'jeelow.wav', 'chelad.wav']","['Picture4.png', 'Picture8.png', 'Picture2.png']"
73,goorshell,bimdah,dingep,chelad,sumbark,barget,goorshell chelad bimdah sumbark dingep barget,isolated-center,"['goorshell.wav', 'chelad.wav', 'bimdah.wav', 'sumbark.wav', 'dingep.wav', 'barget.wav']","['Picture3.png', 'Picture9.png', 'Picture8.png']"
74,fisslin,haagle,jeelow,barget,sumbark,chelad,fisslin barget haagle sumbark jeelow chelad,isolated-center,"['fisslin.wav', 'barget.wav', 'haagle.wav', 'sumbark.wav', 'jeelow.wav', 'chelad.wav']","['Picture10.png', 'Picture4.png', 'Picture2.png']"
75,limeber,pakrid,nellby,barget,sumbark,chelad,limeber barget pakrid sumbark nellby chelad,isolated-center,"['limeber.wav', 'barget.wav', 'pakrid.wav', 'sumbark.wav', 'nellby.wav', 'chelad.wav']","['Picture7.png', 'Picture5.png', 'Picture1.png']"
76,pakrid,rakken,dingep,chelad,sumbark,barget,pakrid chelad rakken sumbark dingep barget,isolated-center,"['pakrid.wav', 'chelad.wav', 'rakken.wav', 'sumbark.wav', 'dingep.wav', 'barget.wav']","['Picture5.png', 'Picture6.png', 'Picture8.png']"
77,limeber,jeelow,pakrid,chelad,sumbark,barget,limeber chelad jeelow sumbark pakrid barget,isolated-center,"['limeber.wav', 'chelad.wav', 'jeelow.wav', 'sumbark.wav', 'pakrid.wav', 'barget.wav']","['Picture7.png', 'Picture2.png', 'Picture5.png']"
78,fisslin,limeber,goorshell,chelad,sumbark,barget,fisslin chelad limeber sumbark goorshell barget,isolated-center,"['fisslin.wav', 'chelad.wav', 'limeber.wav', 'sumbark.wav', 'goorshell.wav', 'barget.wav']","['Picture10.png', 'Picture7.png', 'Picture3.png']"
79,fisslin,rakken,goorshell,barget,sumbark,chelad,fisslin barget rakken sumbark goorshell chelad,isolated-center,"['fisslin.wav', 'barget.wav', 'rakken.wav', 'sumbark.wav', 'goorshell.wav', 'chelad.wav']","['Picture10.png', 'Picture6.png', 'Picture3.png']"
80,rakken,haagle,goorshell,barget,sumbark,chelad,rakken barget haagle sumbark goorshell chelad,isolated-center,"['rakken.wav', 'barget.wav', 'haagle.wav', 'sumbark.wav', 'goorshell.wav', 'chelad.wav']","['Picture6.png', 'Picture4.png', 'Picture3.png']"
1,rakken,nellby,dingep,sumbark,chelad,barget,rakken sumbark nellby chelad dingep barget,isolated-right,"['rakken.wav', 'sumbark.wav', 'nellby.wav', 'chelad.wav', 'dingep.wav', 'barget.wav']","['Picture6.png', 'Picture1.png', 'Picture8.png']"
2,dingep,pakrid,bimdah,sumbark,chelad,barget,dingep sumbark pakrid chelad bimdah barget,isolated-right,"['dingep.wav', 'sumbark.wav', 'pakrid.wav', 'chelad.wav', 'bimdah.wav', 'barget.wav']","['Picture8.png', 'Picture5.png', 'Picture9.png']"
3,pakrid,dingep,fisslin,chelad,sumbark,barget,pakrid chelad dingep sumbark fisslin barget,isolated-right,"['pakrid.wav', 'chelad.wav', 'dingep.wav', 'sumbark.wav', 'fisslin.wav', 'barget.wav']","['Picture5.png', 'Picture8.png', 'Picture10.png']"
4,rakken,bimdah,pakrid,chelad,sumbark,barget,rakken chelad bimdah sumbark pakrid barget,isolated-right,"['rakken.wav', 'chelad.wav', 'bimdah.wav', 'sumbark.wav', 'pakrid.wav', 'barget.wav']","['Picture6.png', 'Picture9.png', 'Picture5.png']"
5,haagle,fisslin,nellby,sumbark,chelad,barget,haagle sumbark fisslin chelad nellby barget,isolated-right,"['haagle.wav', 'sumbark.wav', 'fisslin.wav', 'chelad.wav', 'nellby.wav', 'barget.wav']","['Picture4.png', 'Picture10.png', 'Picture1.png']"
6,dingep,haagle,bimdah,sumbark,chelad,barget,dingep sumbark haagle chelad bimdah barget,isolated-right,"['dingep.wav', 'sumbark.wav', 'haagle.wav', 'chelad.wav', 'bimdah.wav', 'barget.wav']","['Picture8.png', 'Picture4.png', 'Picture9.png']"
7,limeber,bimdah,dingep,sumbark,chelad,barget,limeber sumbark bimdah chelad dingep barget,isolated-right,"['limeber.wav', 'sumbark.wav', 'bimdah.wav', 'chelad.wav', 'dingep.wav', 'barget.wav']","['Picture7.png', 'Picture9.png', 'Picture8.png']"
8,rakken,limeber,bimdah,sumbark,chelad,barget,rakken sumbark limeber chelad bimdah barget,isolated-right,"['rakken.wav', 'sumbark.wav', 'limeber.wav', 'chelad.wav', 'bimdah.wav', 'barget.wav']","['Picture6.png', 'Picture7.png', 'Picture9.png']"
9,jeelow,nellby,bimdah,sumbark,chelad,barget,jeelow sumbark nellby chelad bimdah barget,isolated-right,"['jeelow.wav', 'sumbark.wav', 'nellby.wav', 'chelad.wav', 'bimdah.wav', 'barget.wav']","['Picture2.png', 'Picture1.png', 'Picture9.png']"
10,rakken,bimdah,goorshell,chelad,sumbark,barget,rakken chelad bimdah sumbark goorshell barget,isolated-right,"['rakken.wav', 'chelad.wav', 'bimdah.wav', 'sumbark.wav', 'goorshell.wav', 'barget.wav']","['Picture6.png', 'Picture9.png', 'Picture3.png']"
11,bimdah,nellby,pakrid,chelad,sumbark,barget,bimdah chelad nellby sumbark pakrid barget,isolated-right,"['bimdah.wav', 'chelad.wav', 'nellby.wav', 'sumbark.wav', 'pakrid.wav', 'barget.wav']","['Picture9.png', 'Picture1.png', 'Picture5.png']"
12,pakrid,bimdah,jeelow,sumbark,chelad,barget,pakrid sumbark bimdah chelad jeelow barget,isolated-right,"['pakrid.wav', 'sumbark.wav', 'bimdah.wav', 'chelad.wav', 'jeelow.wav', 'barget.wav']","['Picture5.png', 'Picture9.png', 'Picture2.png']"
13,bimdah,dingep,jeelow,sumbark,chelad,barget,bimdah sumbark dingep chelad jeelow barget,isolated-right,"['bimdah.wav', 'sumbark.wav', 'dingep.wav', 'chelad.wav', 'jeelow.wav', 'barget.wav']","['Picture9.png', 'Picture8.png', 'Picture2.png']"
14,goorshell,rakken,jeelow,sumbark,chelad,barget,goorshell sumbark rakken chelad jeelow barget,isolated-right,"['goorshell.wav', 'sumbark.wav', 'rakken.wav', 'chelad.wav', 'jeelow.wav', 'barget.wav']","['Picture3.png', 'Picture6.png', 'Picture2.png']"
15,bimdah,haagle,fisslin,sumbark,chelad,barget,bimdah sumbark haagle chelad fisslin barget,isolated-right,"['bimdah.wav', 'sumbark.wav', 'haagle.wav', 'chelad.wav', 'fisslin.wav', 'barget.wav']","['Picture9.png', 'Picture4.png', 'Picture10.png']"
16,goorshell,fisslin,bimdah,chelad,sumbark,barget,goorshell chelad fisslin sumbark bimdah barget,isolated-right,"['goorshell.wav', 'chelad.wav', 'fisslin.wav', 'sumbark.wav', 'bimdah.wav', 'barget.wav']","['Picture3.png', 'Picture10.png', 'Picture9.png']"
17,bimdah,limeber,dingep,chelad,sumbark,barget,bimdah chelad limeber sumbark dingep barget,isolated-right,"['bimdah.wav', 'chelad.wav', 'limeber.wav', 'sumbark.wav', 'dingep.wav', 'barget.wav']","['Picture9.png', 'Picture7.png', 'Picture8.png']"
18,haagle,fisslin,bimdah,chelad,sumbark,barget,haagle chelad fisslin sumbark bimdah barget,isolated-right,"['haagle.wav', 'chelad.wav', 'fisslin.wav', 'sumbark.wav', 'bimdah.wav', 'barget.wav']","['Picture4.png', 'Picture10.png', 'Picture9.png']"
19,nellby,limeber,pakrid,sumbark,chelad,barget,nellby sumbark limeber chelad pakrid barget,isolated-right,"['nellby.wav', 'sumbark.wav', 'limeber.wav', 'chelad.wav', 'pakrid.wav', 'barget.wav']","['Picture1.png', 'Picture7.png', 'Picture5.png']"
20,nellby,jeelow,rakken,sumbark,chelad,barget,nellby sumbark jeelow chelad rakken barget,isolated-right,"['nellby.wav', 'sumbark.wav', 'jeelow.wav', 'chelad.wav', 'rakken.wav', 'barget.wav']","['Picture1.png', 'Picture2.png', 'Picture6.png']"
21,pakrid,fisslin,jeelow,chelad,sumbark,barget,pakrid chelad fisslin sumbark jeelow barget,isolated-right,"['pakrid.wav', 'chelad.wav', 'fisslin.wav', 'sumbark.wav', 'jeelow.wav', 'barget.wav']","['Picture5.png', 'Picture10.png', 'Picture2.png']"
22,dingep,fisslin,limeber,chelad,sumbark,barget,dingep chelad fisslin sumbark limeber barget,isolated-right,"['dingep.wav', 'chelad.wav', 'fisslin.wav', 'sumbark.wav', 'limeber.wav', 'barget.wav']","['Picture8.png', 'Picture10.png', 'Picture7.png']"
23,goorshell,dingep,bimdah,chelad,sumbark,barget,goorshell chelad dingep sumbark bimdah barget,isolated-right,"['goorshell.wav', 'chelad.wav', 'dingep.wav', 'sumbark.wav', 'bimdah.wav', 'barget.wav']","['Picture3.png', 'Picture8.png', 'Picture9.png']"
24,goorshell,rakken,limeber,chelad,sumbark,barget,goorshell chelad rakken sumbark limeber barget,isolated-right,"['goorshell.wav', 'chelad.wav', 'rakken.wav', 'sumbark.wav', 'limeber.wav', 'barget.wav']","['Picture3.png', 'Picture6.png', 'Picture7.png']"
25,goorshell,bimdah,jeelow,chelad,sumbark,barget,goorshell chelad bimdah sumbark jeelow barget,isolated-right,"['goorshell.wav', 'chelad.wav', 'bimdah.wav', 'sumbark.wav', 'jeelow.wav', 'barget.wav']","['Picture3.png', 'Picture9.png', 'Picture2.png']"
26,pakrid,limeber,bimdah,sumbark,chelad,barget,pakrid sumbark limeber chelad bimdah barget,isolated-right,"['pakrid.wav', 'sumbark.wav', 'limeber.wav', 'chelad.wav', 'bimdah.wav', 'barget.wav']","['Picture5.png', 'Picture7.png', 'Picture9.png']"
27,fisslin,nellby,bimdah,chelad,sumbark,barget,fisslin chelad nellby sumbark bimdah barget,isolated-right,"['fisslin.wav', 'chelad.wav', 'nellby.wav', 'sumbark.wav', 'bimdah.wav', 'barget.wav']","['Picture10.png', 'Picture1.png', 'Picture9.png']"
28,bimdah,fisslin,pakrid,sumbark,chelad,barget,bimdah sumbark fisslin chelad pakrid barget,isolated-right,"['bimdah.wav', 'sumbark.wav', 'fisslin.wav', 'chelad.wav', 'pakrid.wav', 'barget.wav']","['Picture9.png', 'Picture10.png', 'Picture5.png']"
29,haagle,nellby,jeelow,sumbark,chelad,barget,haagle sumbark nellby chelad jeelow barget,isolated-right,"['haagle.wav', 'sumbark.wav', 'nellby.wav', 'chelad.wav', 'jeelow.wav', 'barget.wav']","['Picture4.png', 'Picture1.png', 'Picture2.png']"
30,rakken,limeber,dingep,chelad,sumbark,barget,rakken chelad limeber sumbark dingep barget,isolated-right,"['rakken.wav', 'chelad.wav', 'limeber.wav', 'sumbark.wav', 'dingep.wav', 'barget.wav']","['Picture6.png', 'Picture7.png', 'Picture8.png']"
31,jeelow,dingep,limeber,chelad,sumbark,barget,jeelow chelad dingep sumbark limeber barget,isolated-right,"['jeelow.wav', 'chelad.wav', 'dingep.wav', 'sumbark.wav', 'limeber.wav', 'barget.wav']","['Picture2.png', 'Picture8.png', 'Picture7.png']"
32,bimdah,nellby,fisslin,sumbark,chelad,barget,bimdah sumbark nellby chelad fisslin barget,isolated-right,"['bimdah.wav', 'sumbark.wav', 'nellby.wav', 'chelad.wav', 'fisslin.wav', 'barget.wav']","['Picture9.png', 'Picture1.png', 'Picture10.png']"
33,rakken,nellby,limeber,chelad,sumbark,barget,rakken chelad nellby sumbark limeber barget,isolated-right,"['rakken.wav', 'chelad.wav', 'nellby.wav', 'sumbark.wav', 'limeber.wav', 'barget.wav']","['Picture6.png', 'Picture1.png', 'Picture7.png']"
34,limeber,dingep,goorshell,chelad,sumbark,barget,limeber chelad dingep sumbark goorshell barget,isolated-right,"['limeber.wav', 'chelad.wav', 'dingep.wav', 'sumbark.wav', 'goorshell.wav', 'barget.wav']","['Picture7.png', 'Picture8.png', 'Picture3.png']"
35,nellby,rakken,goorshell,sumbark,chelad,barget,nellby sumbark rakken chelad goorshell barget,isolated-right,"['nellby.wav', 'sumbark.wav', 'rakken.wav', 'chelad.wav', 'goorshell.wav', 'barget.wav']","['Picture1.png', 'Picture6.png', 'Picture3.png']"
36,rakken,limeber,haagle,sumbark,chelad,barget,rakken sumbark limeber chelad haagle barget,isolated-right,"['rakken.wav', 'sumbark.wav', 'limeber.wav', 'chelad.wav', 'haagle.wav', 'barget.wav']","['Picture6.png', 'Picture7.png', 'Picture4.png']"
37,pakrid,haagle,jeelow,chelad,sumbark,barget,pakrid chelad haagle sumbark jeelow barget,isolated-right,"['pakrid.wav', 'chelad.wav', 'haagle.wav', 'sumbark.wav', 'jeelow.wav', 'barget.wav']","['Picture5.png', 'Picture4.png', 'Picture2.png']"
38,fisslin,pakrid,goorshell,sumbark,chelad,barget,fisslin sumbark pakrid chelad goorshell barget,isolated-right,"['fisslin.wav', 'sumbark.wav', 'pakrid.wav', 'chelad.wav', 'goorshell.wav', 'barget.wav']","['Picture10.png', 'Picture5.png', 'Picture3.png']"
39,rakken,jeelow,goorshell,chelad,sumbark,barget,rakken chelad jeelow sumbark goorshell barget,isolated-right,"['rakken.wav', 'chelad.wav', 'jeelow.wav', 'sumbark.wav', 'goorshell.wav', 'barget.wav']","['Picture6.png', 'Picture2.png', 'Picture3.png']"
40,goorshell,bimdah,fisslin,sumbark,chelad,barget,goorshell sumbark bimdah chelad fisslin barget,isolated-right,"['goorshell.wav', 'sumbark.wav', 'bimdah.wav', 'chelad.wav', 'fisslin.wav', 'barget.wav']","['Picture3.png', 'Picture9.png', 'Picture10.png']"
41,nellby,jeelow,bimdah,sumbark,chelad,barget,nellby sumbark jeelow chelad bimdah barget,isolated-right,"['nellby.wav', 'sumbark.wav', 'jeelow.wav', 'chelad.wav', 'bimdah.wav', 'barget.wav']","['Picture1.png', 'Picture2.png', 'Picture9.png']"
42,haagle,pakrid,dingep,chelad,sumbark,barget,haagle chelad pakrid sumbark dingep barget,isolated-right,"['haagle.wav', 'chelad.wav', 'pakrid.wav', 'sumbark.wav', 'dingep.wav', 'barget.wav']","['Picture4.png', 'Picture5.png', 'Picture8.png']"
43,rakken,dingep,nellby,sumbark,chelad,barget,rakken sumbark dingep chelad nellby barget,isolated-right,"['rakken.wav', 'sumbark.wav', 'dingep.wav', 'chelad.wav', 'nellby.wav', 'barget.wav']","['Picture6.png', 'Picture8.png', 'Picture1.png']"
44,pakrid,limeber,dingep,sumbark,chelad,barget,pakrid sumbark limeber chelad dingep barget,isolated-right,"['pakrid.wav', 'sumbark.wav', 'limeber.wav', 'chelad.wav', 'dingep.wav', 'barget.wav']","['Picture5.png', 'Picture7.png', 'Picture8.png']"
45,bimdah,dingep,pakrid,chelad,sumbark,barget,bimdah chelad dingep sumbark pakrid barget,isolated-right,"['bimdah.wav', 'chelad.wav', 'dingep.wav', 'sumbark.wav', 'pakrid.wav', 'barget.wav']","['Picture9.png', 'Picture8.png', 'Picture5.png']"
46,goorshell,jeelow,fisslin,chelad,sumbark,barget,goorshell chelad jeelow sumbark fisslin barget,isolated-right,"['goorshell.wav', 'chelad.wav', 'jeelow.wav', 'sumbark.wav', 'fisslin.wav', 'barget.wav']","['Picture3.png', 'Picture2.png', 'Picture10.png']"
47,nellby,fisslin,dingep,sumbark,chelad,barget,nellby sumbark fisslin chelad dingep barget,isolated-right,"['nellby.wav', 'sumbark.wav', 'fisslin.wav', 'chelad.wav', 'dingep.wav', 'barget.wav']","['Picture1.png', 'Picture10.png', 'Picture8.png']"
48,pakrid,goorshell,rakken,chelad,sumbark,barget,pakrid chelad goorshell sumbark rakken barget,isolated-right,"['pakrid.wav', 'chelad.wav', 'goorshell.wav', 'sumbark.wav', 'rakken.wav', 'barget.wav']","['Picture5.png', 'Picture3.png', 'Picture6.png']"
49,haagle,bimdah,nellby,sumbark,chelad,barget,haagle sumbark bimdah chelad nellby barget,isolated-right,"['haagle.wav', 'sumbark.wav', 'bimdah.wav', 'chelad.wav', 'nellby.wav', 'barget.wav']","['Picture4.png', 'Picture9.png', 'Picture1.png']"
50,jeelow,nellby,rakken,sumbark,chelad,barget,jeelow sumbark nellby chelad rakken barget,isolated-right,"['jeelow.wav', 'sumbark.wav', 'nellby.wav', 'chelad.wav', 'rakken.wav', 'barget.wav']","['Picture2.png', 'Picture1.png', 'Picture6.png']"
51,limeber,bimdah,fisslin,chelad,sumbark,barget,limeber chelad bimdah sumbark fisslin barget,isolated-right,"['limeber.wav', 'chelad.wav', 'bimdah.wav', 'sumbark.wav', 'fisslin.wav', 'barget.wav']","['Picture7.png', 'Picture9.png', 'Picture10.png']"
52,limeber,nellby,goorshell,chelad,sumbark,barget,limeber chelad nellby sumbark goorshell barget,isolated-right,"['limeber.wav', 'chelad.wav', 'nellby.wav', 'sumbark.wav', 'goorshell.wav', 'barget.wav']","['Picture7.png', 'Picture1.png', 'Picture3.png']"
53,jeelow,dingep,goorshell,chelad,sumbark,barget,jeelow chelad dingep sumbark goorshell barget,isolated-right,"['jeelow.wav', 'chelad.wav', 'dingep.wav', 'sumbark.wav', 'goorshell.wav', 'barget.wav']","['Picture2.png', 'Picture8.png', 'Picture3.png']"
54,bimdah,limeber,haagle,chelad,sumbark,barget,bimdah chelad limeber sumbark haagle barget,isolated-right,"['bimdah.wav', 'chelad.wav', 'limeber.wav', 'sumbark.wav', 'haagle.wav', 'barget.wav']","['Picture9.png', 'Picture7.png', 'Picture4.png']"
55,jeelow,fisslin,pakrid,sumbark,chelad,barget,jeelow sumbark fisslin chelad pakrid barget,isolated-right,"['jeelow.wav', 'sumbark.wav', 'fisslin.wav', 'chelad.wav', 'pakrid.wav', 'barget.wav']","['Picture2.png', 'Picture10.png', 'Picture5.png']"
56,pakrid,fisslin,nellby,chelad,sumbark,barget,pakrid chelad fisslin sumbark nellby barget,isolated-right,"['pakrid.wav', 'chelad.wav', 'fisslin.wav', 'sumbark.wav', 'nellby.wav', 'barget.wav']","['Picture5.png', 'Picture10.png', 'Picture1.png']"
57,bimdah,jeelow,nellby,sumbark,chelad,barget,bimdah sumbark jeelow chelad nellby barget,isolated-right,"['bimdah.wav', 'sumbark.wav', 'jeelow.wav', 'chelad.wav', 'nellby.wav', 'barget.wav']","['Picture9.png', 'Picture2.png', 'Picture1.png']"
58,pakrid,dingep,limeber,sumbark,chelad,barget,pakrid sumbark dingep chelad limeber barget,isolated-right,"['pakrid.wav', 'sumbark.wav', 'dingep.wav', 'chelad.wav', 'limeber.wav', 'barget.wav']","['Picture5.png', 'Picture8.png', 'Picture7.png']"
59,pakrid,fisslin,dingep,sumbark,chelad,barget,pakrid sumbark fisslin chelad dingep barget,isolated-right,"['pakrid.wav', 'sumbark.wav', 'fisslin.wav', 'chelad.wav', 'dingep.wav', 'barget.wav']","['Picture5.png', 'Picture10.png', 'Picture8.png']"
60,rakken,goorshell,nellby,chelad,sumbark,barget,rakken chelad goorshell sumbark nellby barget,isolated-right,"['rakken.wav', 'chelad.wav', 'goorshell.wav', 'sumbark.wav', 'nellby.wav', 'barget.wav']","['Picture6.png', 'Picture3.png', 'Picture1.png']"
61,goorshell,bimdah,pakrid,sumbark,chelad,barget,goorshell sumbark bimdah chelad pakrid barget,isolated-right,"['goorshell.wav', 'sumbark.wav', 'bimdah.wav', 'chelad.wav', 'pakrid.wav', 'barget.wav']","['Picture3.png', 'Picture9.png', 'Picture5.png']"
